id,outliers
0,0.74002664002664
1,0.5513186813186813
2,0.6513320013320013
3,0.4692307692307692
4,1.038937728937729
5,0.5275457875457874
6,0.46460539460539463
7,0.10952380952380951
8,0.764042624042624
9,0.7555944055944057
10,0.3948351648351648
11,0.6650349650349652
12,0.9969297369297369
13,0.33804861804861797
14,0.18624042624042625
15,0.33444555444555435
16,0.7804895104895103
17,0.14153846153846147
18,0.35860805860805856
19,0.2732600732600732
20,0.08710622710622712
21,0.2243956043956044
22,0.487022977022977
23,0.08395604395604395
24,0.5256043956043955
25,0.918941058941059
26,0.1372893772893773
27,0.437892107892108
28,1.1732867132867133
29,0.17276057276057283
30,0.8647652347652348
31,0.6105627705627705
32,0.7970229770229771
33,0.9636663336663338
34,0.2563369963369963
35,1.0623476523476518
36,0.47030636030636047
37,0.19853479853479852
38,1.1363802863802863
39,0.17216117216117213
40,0.5166666666666666
41,0.7958241758241759
42,0.8192074592074594
43,0.8289010989010992
44,0.38021978021978026
45,0.7037662337662337
46,0.6974725274725275
47,0.13377289377289378
48,0.2918681318681318
49,0.3265001665001665
50,0.11157509157509156
51,0.37150183150183136
52,0.08300366300366299
53,0.20237096237096242
54,0.48970695970695977
55,0.45256410256410257
56,0.0
57,0.18476190476190474
58,0.42212454212454203
59,0.33659340659340653
60,0.5620179820179821
61,1.1304528804528804
62,0.19076923076923072
63,0.48594738594738596
64,0.513922743922744
65,0.4681684981684981
66,0.21404262404262403
67,0.39474192474192477
68,0.9587812187812187
69,0.37014652014652016
70,0.7704295704295703
71,0.02857142857142857
72,0.5384149184149183
73,0.0
74,0.8365501165501165
75,0.1947252747252747
76,0.6463736263736264
77,0.8611621711621712
78,0.46036630036630044
79,1.0615651015651015
80,0.17882783882783881
81,0.056336996336996334
82,0.0
83,0.46641025641025635
84,0.728061938061938
85,0.27177156177156175
86,0.21659340659340653
87,0.4587545787545787
88,0.4583649683649684
89,0.44450549450549454
90,0.43150183150183147
91,0.35221112221112216
92,1.1175990675990675
93,0.21637695637695628
94,1.2927139527139526
95,0.694958374958375
96,0.38143190143190137
97,0.05619047619047619
98,0.24593406593406594
99,0.484115884115884
100,0.7749350649350649
101,0.572870462870463
102,0.27010989010989006
103,0.5799400599400599
104,0.225054945054945
105,0.6048851148851148
106,0.48483516483516487
107,1.1799666999666996
108,0.5302464202464201
109,0.07282051282051283
110,0.18029304029304025
111,0.14139194139194133
112,0.3026007326007326
113,0.32208791208791215
114,0.14424908424908417
115,0.6294139194139193
116,0.505214785214785
117,0.6317482517482518
118,0.13952380952380947
119,0.5458141858141857
120,0.6299900099900099
121,0.6142291042291042
122,0.9180652680652679
