id,outliers
0,0.6189297290681308
1,0.3657440236897142
2,0.2223122091050349
3,0.19157949831094184
4,0.4533356420003378
5,0.6740235243894303
6,0.1833111916198366
7,0.0773257080742114
8,0.23074834010652717
9,0.4389163820079386
10,0.1445687751349975
11,0.23153302169861667
12,0.5528319100635193
13,0.12360409036345513
14,0.09134966599920885
15,0.13070099834488055
16,0.4651452514186858
17,0.09991420004447191
18,0.13181915286913978
19,0.12767934421178131
20,0.06888157288059706
21,0.11588893483996404
22,0.1593847177064834
23,0.058950346175206364
24,0.35678047789111106
25,0.4705299583604847
26,0.08418010215917555
27,0.14936263189205393
28,0.7157622464775918
29,0.06686643340595932
30,0.2882722316846067
31,0.39704710962376605
32,0.34060981234269516
33,0.3744885658077157
34,0.13709956854117997
35,0.47356729833193034
36,0.6127608259229211
37,0.12168379121451552
38,0.4404743489872717
39,0.09626132382684971
40,0.1795032438304216
41,0.28527887847653044
42,0.3481781649440993
43,0.4175631996104812
44,0.1369111717186798
45,0.49682406152243763
46,0.32631746172440806
47,0.08301071300838742
48,0.12823555750003432
49,0.12974782726772405
50,0.06767046391667281
51,0.13689133676799653
52,0.05194068887892368
53,0.10457142445969245
54,0.20665192007386834
55,0.15199707621328773
56,4.2146848510894035e-08
57,0.09488556106508403
58,0.7633974073397248
59,0.13058540227018958
60,0.20648770204860054
61,0.460423774621886
62,0.09723387887875182
63,0.17233892756337066
64,0.1817328772285698
65,0.1853353704057064
66,0.10101748678260161
67,0.14294547720527867
68,0.3288461922297849
69,0.14487127840625968
70,0.38310919863927895
71,0.017857142857143935
72,0.3985448783942714
73,2.9802322387695312e-08
74,0.435304760155661
75,0.10096804159065961
76,0.23481857163282205
77,0.5507297457596707
78,0.4201370214522885
79,0.47166979451224933
80,0.08758646074910147
81,0.024426529200813864
82,0.0
83,0.6767097220676215
84,0.5238074314595529
85,0.318198394420169
86,0.09844783102076915
87,0.16409262814470627
88,0.15701319188230917
89,0.44468565748229605
90,0.18233598722735492
91,0.12740393795317925
92,0.48423025067077036
93,0.10431447103724809
94,0.3908507388010543
95,0.22074138582455194
96,0.13906211751767403
97,0.03571430061545062
98,0.12957498896869327
99,0.3595225655339937
100,0.5215202725251554
101,0.2379708835008831
102,0.13902131166482443
103,0.37106674510224313
104,0.1341972184618353
105,0.4182532831453724
106,0.41218001776709046
107,0.42951253884436114
108,0.5291783864701494
109,0.05769231514289385
110,0.09104397349479387
111,0.08135371095001645
112,0.13244098629118786
113,0.14792131710137826
114,0.08758910572319774
115,0.20102308988491877
116,0.1982752312973406
117,0.23859457856177224
118,0.09094849451589979
119,0.17944704833482558
120,0.745285321089814
121,0.5350845532807921
122,0.2861554080224493
123,0.4912000356243791
124,0.12213389676456998
125,0.29648818756176454
126,0.1182613310373842
127,0.040236892706219975
128,0.2712350377607811
129,0.3649148084374035
130,0.21332399028381316
131,0.3737835214398959
132,0.07837239946112357
133,0.43291822327622076
134,0.5285344635530216
135,0.4287122822559102
136,0.21372243156432147
137,0.11198870182656441
138,0.11119693698912192
139,0.36868804570531255
140,0.11353810061132891
141,0.47894100960835595
142,0.12056869870056487
143,0.033333348234497136
144,0.11733190730686094
145,0.11395764855807455
146,0.16441680286494662
147,0.16200557284891914
148,0.11392524581559693
149,0.08810959791707465
150,0.0980233288940511
151,0.1178928346742065
152,0.08794158374129389
153,0.416447533673276
154,0.2495312400211137
155,0.43242199451305363
156,0.11855566245173312
157,0.13755597361099114
158,0.17907077590548887
159,0.13078055329759083
160,0.12213625035900173
161,0.21818141570211333
162,0.3885644977017223
163,0.26885508246223994
164,0.4337308179561108
165,0.0
166,0.12993901175931089
167,0.3590183468590726
168,2.9802322387695312e-08
169,0.12931756042016018
170,0.3364585611947902
171,0.43842748356012406
172,0.1297967980852718
173,0.46339321566328584
174,0.2237119422883378
175,0.7874949465554766
176,0.0333333482344988
177,0.35747153986162955
178,0.2422077826876054
179,0.1562645582224377
180,0.43289584288641125
181,0.6970268518758642
182,0.13745286979874383
183,0.166942803732931
184,0.6551738615065942
185,0.37134360953717205
186,0.48333048321608973
187,0.11953408622624123
188,0.4862482624808785
189,0.03333334823449547
190,0.4040067663009256
191,0.23206363204500619
192,0.3607274659099589
193,0.11311153453993204
194,0.6513793053689984
195,0.513796827911581
196,0.49704399673620603
197,0.07509878753421573
198,0.43644506374064373
199,0.01666668901840976
200,0.4193710758731558
201,0.07796651102244911
202,0.0
203,0.5984263749613371
204,0.39033052207545327
205,0.4015116310013137
206,0.2566623076250816
207,0.17968906753093494
208,0.0
209,0.3639881620938827
210,0.13367220016189318
211,0.402542981132519
212,0.20754475513422535
213,0.2645171900354057
214,0.3319217524459022
215,0.3914819272982022
216,0.17177926289474935
217,0.040236907607379746
218,0.11775250431310556
219,0.03589743589743606
220,0.22808037571669787
221,0.1110064426165075
222,0.4195655586689303
223,0.07071067811865321
224,0.15227829891929665
225,0.1635469417154845
226,0.42407283460051093
227,0.13071028248567268
228,0.10731304601491448
229,0.1670378092269832
230,0.14707755645309395
231,0.1514669963016183
232,0.40447350007545513
233,0.4874600177931331
234,0.1488386993776069
235,0.12851955696322578
236,0.46699670535227317
237,0.06824898660529544
238,0.48913293393526724
239,0.04410025277828332
240,0.11739687399755838
241,0.16116947345588906
242,0.11926354930791216
243,0.19975342754486303
244,0.48198063850133005
245,0.14898114677193303
246,0.12231444356730789
247,0.10725179627323896
248,0.12566481475581778
249,0.46092087074096266
250,0.10930138367044698
251,0.5857906284455406
252,0.1304813798475983
253,0.7654248620006951
254,0.15507607568901516
255,0.6287916332290424
256,0.3577502315709576
257,0.21661897015841053
258,0.3763426552793517
259,0.10076335986557397
260,0.48396404131666393
261,0.37493960130635534
262,0.1942072683819495
263,0.14975066131637654
264,0.33509402025561785
265,0.5054458808844016
266,0.45727880204245736
267,0.1355149545595771
268,0.15594123157323578
269,0.09180563719500977
270,0.43697754811037187
271,0.1720674667055143
272,0.152271075336199
273,0.0
274,0.4579929820978832
275,0.3691661380970531
276,0.24364537774206257
277,0.05089598266994683
278,0.19303711763985498
279,0.037499999999999936
280,0.4935959293053519
281,0.09625598540712704
282,0.13194564209672535
283,0.2865968918252303
284,0.3665475885637152
285,0.21648258693135936
286,0.22983104621854936
287,0.22186219616409045
288,0.14426814287993797
289,0.033333348234497136
290,0.4844357495951984
291,0.05357143602200774
292,0.44618558694054206
293,0.6764097853568847
294,0.48542074777884386
295,0.16527375484765758
