id,outliers
0,9.666666666666666
1,6.666666666666667
2,6.333333333333333
3,4.666666666666667
4,14.0
5,6.666666666666667
6,5.666666666666667
7,0.6666666666666666
8,8.666666666666666
9,9.333333333333334
10,4.0
11,6.666666666666667
12,12.333333333333334
13,2.6666666666666665
14,1.6666666666666667
15,3.6666666666666665
16,10.0
17,2.0
18,3.6666666666666665
19,2.6666666666666665
20,0.6666666666666666
21,2.0
22,5.0
23,0.6666666666666666
24,6.0
25,12.0
26,1.3333333333333333
27,4.333333333333333
28,15.0
29,1.0
30,11.333333333333334
31,6.333333333333333
32,9.333333333333334
33,11.333333333333334
34,2.6666666666666665
35,13.333333333333334
36,5.333333333333333
37,2.0
38,14.0
39,2.0
40,5.333333333333333
41,10.333333333333334
42,10.333333333333334
43,10.333333333333334
44,4.0
45,8.666666666666666
46,8.333333333333334
47,1.3333333333333333
48,3.0
49,3.3333333333333335
50,1.0
51,4.0
52,0.3333333333333333
53,2.0
54,6.666666666666667
55,4.333333333333333
56,0.0
57,1.6666666666666667
58,4.333333333333333
59,3.6666666666666665
60,6.0
61,14.333333333333334
62,2.0
63,5.0
64,5.333333333333333
65,5.333333333333333
66,2.3333333333333335
67,4.333333333333333
68,12.333333333333334
69,4.0
70,8.666666666666666
71,0.0
72,6.333333333333333
73,0.0
74,9.333333333333334
75,2.0
76,8.666666666666666
77,11.333333333333334
78,5.333333333333333
79,13.0
80,1.3333333333333333
81,0.0
82,0.0
83,6.0
84,8.333333333333334
85,3.6666666666666665
86,2.0
87,5.0
88,4.666666666666667
89,5.0
90,5.333333333333333
91,2.6666666666666665
92,14.333333333333334
93,2.0
94,16.666666666666668
95,7.666666666666667
96,2.6666666666666665
97,0.3333333333333333
98,2.0
99,6.0
100,9.666666666666666
101,7.666666666666667
102,3.6666666666666665
103,6.0
104,2.0
105,6.666666666666667
106,4.666666666666667
107,15.666666666666666
108,6.666666666666667
109,0.6666666666666666
110,2.0
111,1.3333333333333333
112,3.3333333333333335
113,3.3333333333333335
114,1.3333333333333333
115,7.333333333333333
116,5.333333333333333
117,7.666666666666667
118,1.3333333333333333
119,6.0
120,6.666666666666667
121,6.0
122,12.0
123,6.333333333333333
124,2.3333333333333335
125,6.0
126,2.6666666666666665
127,0.3333333333333333
128,7.666666666666667
129,7.333333333333333
130,6.0
131,6.0
132,1.3333333333333333
133,8.0
134,8.333333333333334
135,14.333333333333334
136,6.333333333333333
137,1.6666666666666667
138,2.3333333333333335
139,11.333333333333334
140,2.6666666666666665
141,4.333333333333333
142,3.0
143,0.3333333333333333
144,2.6666666666666665
145,2.3333333333333335
146,4.333333333333333
147,3.0
148,2.0
149,1.6666666666666667
150,1.6666666666666667
151,2.6666666666666665
152,1.6666666666666667
153,13.666666666666666
154,8.0
155,4.333333333333333
156,2.6666666666666665
157,4.0
158,5.333333333333333
159,3.3333333333333335
160,3.3333333333333335
161,8.0
162,4.333333333333333
163,10.0
164,5.666666666666667
165,0.0
166,3.3333333333333335
167,14.0
168,0.0
169,3.0
170,10.0
171,6.333333333333333
172,3.3333333333333335
173,5.0
174,8.0
175,7.333333333333333
176,0.0
177,5.333333333333333
178,5.666666666666667
179,4.0
180,6.333333333333333
181,5.0
182,2.6666666666666665
183,4.666666666666667
184,7.0
185,10.666666666666666
186,10.333333333333334
187,3.0
188,8.666666666666666
189,0.3333333333333333
190,7.0
191,7.0
192,13.333333333333334
193,2.6666666666666665
194,5.0
195,10.666666666666666
196,14.0
197,1.0
198,11.666666666666666
199,0.0
200,15.0
201,1.0
202,0.0
203,11.333333333333334
204,6.0
205,6.0
206,7.0
207,4.666666666666667
208,0.0
209,12.333333333333334
210,3.0
211,6.0
212,6.666666666666667
213,8.666666666666666
214,9.333333333333334
215,12.0
216,4.666666666666667
217,0.3333333333333333
218,2.6666666666666665
219,0.0
220,6.666666666666667
221,2.6666666666666665
222,9.0
223,1.3333333333333333
224,4.333333333333333
225,4.0
226,6.0
227,3.3333333333333335
228,1.6666666666666667
229,5.333333333333333
230,4.0
231,2.6666666666666665
232,4.666666666666667
233,7.333333333333333
234,4.666666666666667
235,3.3333333333333335
236,7.0
237,1.0
238,11.666666666666666
239,0.3333333333333333
240,2.6666666666666665
241,4.333333333333333
242,0.6666666666666666
243,6.0
244,9.666666666666666
245,4.666666666666667
246,2.0
247,2.6666666666666665
248,3.6666666666666665
249,14.0
250,2.3333333333333335
251,16.666666666666668
252,3.6666666666666665
253,4.333333333333333
254,4.0
255,6.666666666666667
256,6.0
257,7.333333333333333
258,7.333333333333333
259,1.3333333333333333
260,8.0
261,6.0
262,4.666666666666667
263,4.0
264,12.0
265,16.333333333333332
266,10.0
267,3.6666666666666665
268,4.666666666666667
269,1.6666666666666667
270,4.666666666666667
271,4.666666666666667
272,3.3333333333333335
273,0.0
274,9.333333333333334
275,5.666666666666667
276,8.333333333333334
277,0.6666666666666666
278,5.333333333333333
279,0.3333333333333333
280,13.0
281,2.0
282,3.6666666666666665
283,6.666666666666667
284,7.0
285,6.0
286,7.0
287,7.0
288,3.6666666666666665
289,0.3333333333333333
290,14.333333333333334
291,0.6666666666666666
292,4.0
293,7.0
294,10.666666666666666
295,5.0
296,10.333333333333334
297,6.333333333333333
298,4.666666666666667
299,9.333333333333334
300,2.3333333333333335
301,4.666666666666667
302,7.666666666666667
303,1.6666666666666667
304,1.0
305,0.6666666666666666
306,9.333333333333334
307,7.0
308,0.3333333333333333
309,8.333333333333334
