id,outliers
0,0.613244280942204
1,0.3617517869563231
2,0.19037696224712505
3,0.16098772428003014
4,0.4478311631768452
5,0.6669992611859256
6,0.17706674660743993
7,0.0616499757091272
8,0.2027471748342792
9,0.4291171247576395
10,0.126772739424744
11,0.1981333293382125
12,0.5399052618418199
13,0.0985052601133996
14,0.07555083925204246
15,0.11286569104438193
16,0.45656305870197317
17,0.09928827827933133
18,0.11306762133090636
19,0.10989778758660011
20,0.05128206121616369
21,0.09652462064115908
22,0.13479016619067524
23,0.04603175596585667
24,0.3541585487576316
25,0.4628967539389695
26,0.06991698599871247
27,0.1270439319636859
28,0.7088232307146124
29,0.03942777335511879
30,0.2780594639168221
31,0.39423008758432204
32,0.331556054475483
33,0.37188653209707345
34,0.11897095087115002
35,0.46608650915458566
36,0.6018651496769043
37,0.10377401038734058
38,0.43047710497867503
39,0.08308945580283578
40,0.14516108035324238
41,0.27747929955847667
42,0.3419185513437088
43,0.40825577494078286
44,0.11754459054065321
45,0.4924082490733614
46,0.3232432879632301
47,0.06922998228802915
48,0.11362019039128397
49,0.11126121594911043
50,0.05523649186226054
51,0.11925046986150532
52,0.022222242090438885
53,0.08897177597589928
54,0.20425137843860094
55,0.12402893878871057
56,4.2146848510894035e-08
57,0.07537438715475621
58,0.75758331831247
59,0.11452772782103658
60,0.17763750880244655
61,0.45542077993996544
62,0.0857943532064186
63,0.1428909453374648
64,0.1586326056598077
65,0.16040380416787392
66,0.08645977728397951
67,0.1259070580350745
68,0.3223688047914785
69,0.12241219033788746
70,0.37702628664045096
71,0.0
72,0.3979485680268949
73,2.9802322387695312e-08
74,0.4291733677950547
75,0.08759204570608836
76,0.22983693882090625
77,0.5476903564789717
78,0.4185229718789569
79,0.4631661509464991
80,0.06598473818883442
81,0.0
82,0.0
83,0.6672620734246069
84,0.5179720721287128
85,0.3163619865508522
86,0.08327858205292848
87,0.1432457833182046
88,0.1364250466028261
89,0.441546237517701
90,0.179843337140651
91,0.09742329615669643
92,0.47965788385850505
93,0.08773952600525714
94,0.3814506332410528
95,0.18161761462708925
96,0.11220919079492304
97,0.02380954367774121
98,0.0954216248716978
99,0.3576552301568157
100,0.5176031666937634
101,0.23581006244428238
102,0.13713154379361045
103,0.3656268904201541
104,0.12536217053336776
105,0.4144747994618851
106,0.40758403327892756
107,0.42305082057043863
108,0.5269712462301092
109,0.05128206121616369
110,0.07994099626990502
111,0.06998159665404581
112,0.1129928917873015
113,0.13495661237275577
114,0.07533450590777506
115,0.17684945970783952
116,0.1698637313222314
117,0.2285412014900443
118,0.07423264960640703
119,0.15889745336724012
120,0.7433608827873558
121,0.5324568572160372
122,0.2760094985675566
123,0.48487064870874824
124,0.09547532998611445
125,0.2874611297798922
126,0.0974811871198125
127,0.02222222222222285
128,0.26873532610204054
129,0.3630451701386388
130,0.20522436169851643
131,0.3719824930460298
132,0.0650687791279288
133,0.4283092518298967
134,0.5251916001253321
135,0.4255847323999063
136,0.19891392277873174
137,0.10405929313578925
138,0.0948587473168014
139,0.3628180215600376
140,0.09609687392728276
141,0.47738144021354323
142,0.10075825996460634
143,0.022222242090438885
144,0.09859968017104277
145,0.10856360729967895
146,0.1626568289361231
147,0.15446712170561697
148,0.09169974015742866
149,0.07198701394480951
150,0.08195718326588254
151,0.10190318601111954
152,0.07199646902209522
153,0.4062987147281685
154,0.23650549397559575
155,0.42706482104152516
156,0.10117238283101114
157,0.11942493771502904
158,0.1759010248536681
159,0.11359996948696681
160,0.10628275892819745
161,0.2128527385395398
162,0.3867863776255744
163,0.2632162158696705
164,0.43312840877250364
165,0.0
166,0.11366587380653166
167,0.3539861995553231
168,2.9802322387695312e-08
169,0.10898488395006396
170,0.33378428555510703
171,0.43264131772418574
172,0.1085719765592174
173,0.45189305518420947
174,0.18786361982449162
175,0.7760116629090462
176,0.022222242090439995
177,0.3563574056345835
178,0.23987752771851725
179,0.13370432044109495
180,0.42444044735855785
181,0.6949063147732476
182,0.10984536357696188
183,0.14839360565965246
184,0.6482276531602972
185,0.3697506462804858
186,0.4809434629752222
187,0.10075825996460537
188,0.4831072529827712
189,0.022222242090437775
190,0.4008367502407882
191,0.23115771251675865
192,0.349272916238778
193,0.0947150236421665
194,0.6485891161544435
195,0.509414527296341
196,0.492606812263548
197,0.05957168075432312
198,0.429139757369925
199,2.9802322387695312e-08
200,0.38746767153330414
201,0.05615287733551963
202,0.0
203,0.5965443967959799
204,0.38746804317095956
205,0.39845944000411926
206,0.2500818351789143
207,0.14672533041342092
208,0.0
209,0.3615885337466899
210,0.1086251407405721
211,0.3977741718947803
212,0.20010656776716926
213,0.26270577293731
214,0.3162622128657015
215,0.3896865141106581
216,0.14355175221798913
217,0.022222242090436665
